CODIGO;EMPRESA;ANO;ANO.COD;X1.DEC_Apurada;X1.1.DEC_Limite;X1.2.DEC_V8;X2.FEC_Apurada;X2.1.FEC_Limite;X2.2.FEC_V8;X3.0.Fator_Q;X4.0.Desc_Perdas_Nao_Tec;X5.DGC;X6.UC_Total;X7.UC_AT;X8.UC_MT;X9.UC_BT;X10.Mercado_Total;X10.1.Mercado_Ponderado;X11.Mercado_AT;X12.Mercado_MT;X13.Mercado_BT;X14.Peso_AT;X15.Peso_MT;X16.Peso_BT;X17.Ind_Salarial;X18.1.Custos_Operacionais;X18.1.1.Custos_Operacionais_H;X18.1.2.Custos_Operacionais_AJ;X18.2.Pessoal;X18.2.1.Pessoal_H;X18.3.Materiais;X18.3.1.Materiais_H;X18.4.Serv_Terceiros;X18.4.1.Serv_Terceiros_H;X18.5.Seguros;X18.5.1.Seguros_H;X18.6.Tributos;X18.6.1.Tributos_H;X18.7.Outros;X18.7.1.Outros_H;X18.8.Estagiario;X18.8.1.Estagiario_H;X18.9.Comunicacao;X18.9.1.Comunicacao_H;X19.0.Cond_TOTAIS;X19.1.Cond_Trab;X19.1.1.Cond_Trab_H;X19.2.Cond_Civeis;X19.2.1.Cond_Civeis_H;X19.3.Cond_Fiscais;X19.3.1.Cond_Fiscais_H;X19.4.Cond_Ambientais;X19.4.1.Cond_Ambientais_H;X19.5.Cond_Outras;X19.5.1.Cond_Outras_H;X20.Contrib_CCEE;X20.1.Contrib_CCEE_H;X21.Custos_de_Desativacao;X21.1.Custos_de_Desativacao_H;X27.Demanda_Total;X28.Demanda_AT;X29.Demanda_MT;X30.Demanda_BT;X34.PNT_Medidas;X35.Meta_PNT;X35.2.Meta_PNT_4CRTP;X37.Rede;X38.0.1.BT_DIST_SEM_RAMAL;X38.0.2.BT_DIST_COM_RAMAL;X38.0.3.BT_DIST_AER_MUX;X38.1.BT_AEREA_DIST;X38.2.BT_MUX_DIST;X38.3.BT_SUBTERR_DIST;X38.4.BT_RAMAL_RAMAL_DIST;X39.0.1.MT_DIST;X39.0.2.MT_DIST_AER_MUX;X39.1.MT_AEREA_DIST;X39.2.MT_MUX_DIST;X39.3.MT_SUBTERR_DIST;X40.0.1.AT_DIST;X40.0.2.AT_DIST_AER_MUX;X40.1.AT_AEREA_DIST;X40.2.AT_MUX_DIST;X40.3.AT_SUBTERR_DIST;X43.Trafos_Distribuicao;X45.Trafos_AT;X45.1.Trafos_69;X45.2.Trafos_88_138;X45.3.Trafos_230;X46.Subestacoes_MT;X47.Subestacoes_AT;X47.1.Subestacoes_69;X47.2.Subestacoes_88_138;X47.3.Subestacoes_230;X48.MVA_Total;X49.MVA_MT;X50.MVA_AT;X50.1.MVA_69;X50.2.MVA_88_138;X50.3.MVA_230;X61.Compensacoes_Q;X62.Compensacoes_Reais;X18.1.3.OPEX_DESAT_CCEE;X18.1.3.0.OPEX_DESAT_CCEE_QUAL;X18.1.3.1.OPEX_DESAT_CCEE_QUAL_CR;X18.1.3.2.OPEX_DESAT_CCEE_QUAL_FQ;X18.1.3.3.OPEX_DESAT_CCEE_QUAL_PNT;X18.1.3.4.OPEX_DESAT_CCEE_QUAL_CR_FQ;X18.1.3.5.OPEX_DESAT_CCEE_QUAL_CR_PNT;X18.1.3.6.OPEX_DESAT_CCEE_QUAL_FQ_PNT;X18.1.4.OPEX_CTRAB_DESAT_CCEE;X18.1.5.OPEX_CTRAB_DESAT_CCEE_QUAL;X18.1.5.1.OPEX_CTRAB_DESAT_CCEE_QUAL_CR;X18.1.5.2.OPEX_CTRAB_DESAT_CCEE_QUAL_FQ;X18.1.5.3.OPEX_CTRAB_DESAT_CCEE_QUAL_PNT;X18.1.5.4.OPEX_CTRAB_DESAT_CCEE_QUAL_CR_FQ;X18.1.5.5.OPEX_CTRAB_DESAT_CCEE_QUAL_CR_PNT;X18.1.5.6.OPEX_CTRAB_DESAT_CCEE_QUAL_FQ_PNT;X18.1.6.OPEX_CTOT_DESAT_CCEE;X18.1.7.OPEX_CTOT_DESAT_CCEE_QUAL;X18.1.8.OPEX_DESAT_CCEE_QUAL
D52;ENF;MEDIA-2016-2018;MEDIA-2016-2018D52;6.56;10.91666667;8.026666667;5.043333333;9.88;5.353333333;-10.38778863;1156.35967;0.553891424;106001;1;161.3333333;105838.6667;356520.9091;227265.2282;11220.27967;95914.02349;249386.606;0.002160711;0.140881959;0.85695733;1.000278353;26554281.55;26506304.04;26536.46171;9661679.295;9819058.277;1420485.622;1429806.387;13721653.41;13802507.5;70025.08145;70372.26333;61831.5043;61802.02;1312257.89;1322757.6;62375.17828;63343.25667;243973.5693;251991.1667;449.5253448;16.98120159;16775.39667;648816.2148;677770.25;0;0;0;0;0;0;0;0;1179.275323;1174031.987;591736.6667;58299.66667;533437;0;0.000946285;0.020509073;0;2061.966667;851.4;851.4;851.4;262.4666667;588.9333333;0;0;1191.933333;1191.933333;1191.833333;0.1;0;18.63333333;18.63333333;18.63333333;0;0;3575.333333;5.333333333;4;2;0;5;5;3;2;0;241.3741667;166.3741667;75;60;15;0;62521.66667;180.5141367;27715.73704;26750.27929;27896.25117;27726.12482;26559.37737;27906.63896;26739.8915;26569.76515;27732.71824;26767.26049;27913.23237;27743.10603;26576.35857;27923.62016;26756.8727;26586.74636;28165.26238;27199.80464;26750.27929
D54;ESCELSA;MEDIA-2016-2018;MEDIA-2016-2018D54;8.49;9.84;8.41;5.116666667;7.536666667;5.183333333;1112.155318;-25107.27098;0.770602472;1537931;37.66666667;3429.666667;1534463.667;9579732.018;3685136.995;3104082.746;1964065.883;4511583.389;0.111028916;0.263117768;0.625853316;1.000278353;336730007.4;340910794.8;336656.4467;131142843.6;133409762.4;12972482.97;13039488.77;172182911.3;175154371.8;1119028.636;1127519.123;1750225.496;1765783.813;16350653.9;16413868.9;746332.7557;773140.8533;465528.7323;486802.9667;11249.59864;4596.228064;4741400.42;9596914.972;9928880.025;12464.04154;13165.475;0;0;370676.8469;380252.13;865.4798211;875539.2567;49887.74154;50357674.6;33291756.33;23378467.33;9913289;0;0.165802126;0.114829671;0.1145;68387.4;14463.13333;14463.13333;14462.73333;5619.366667;8843.366667;0.4;0;51154.76667;51125.56667;51121.5;4.066666667;29.2;2769.5;2769.5;2769.5;0;0;141520.3333;167;67.33333333;99.66666667;0;45.33333333;71.33333333;34.66666667;36.66666667;0;6833.608167;4693.325833;2140.282333;342.7756667;1797.506667;0;951051.3333;4634.133438;387409.6681;416038.9172;392043.8015;386297.5127;412516.939;390931.6462;417151.0725;411404.7837;392005.8961;420635.1452;396640.0296;390893.7408;417113.1671;395527.8742;421747.3005;416001.0118;398659.2667;427288.5158;416038.9172
D06f;ESS (FUSÃO);MEDIA-2016-2018;MEDIA-2016-2018D06f;6.859159698;8.460358432;6.61865937;5.371242304;8.751866568;4.402902349;1530.363846;2044.674788;0.710043756;947204.3333;35;2558.666667;944610.6667;4172253.902;2185930.676;335404.4895;1438172.689;2427604.513;0.007744537;0.227864161;0.764391302;1.000278353;206471260.5;208608924.7;206430.4781;97779308.35;99246972.17;13847287.53;13935311.91;85854296.77;87353003.9;862699.2817;864152.13;1080076.505;1074052.817;6087070.609;6135431.773;402895.2769;408489.2367;557626.196;572035.2267;6194.940138;810.9223028;833885.5467;2775344.247;5616438.53;0;0;5299264.195;10724072.03;1418.309579;2870.22;314.3421997;318996.1929;-1758.710744;-1794344.963;14803434.39;7232261.333;7571173.057;0;0.022466854;0.020616115;0.00642;28875.06667;6482.866667;6482.866667;6482.866667;4461.133333;2021.733333;0;0;22334.23333;22207.83333;21952.9;254.9333333;126.4;57.96666667;0;0;0;57.96666667;31956;77;24;19.66666667;0;49;40;10;30;0;3069.105167;1491.036833;1578.068333;197.5416667;1380.526667;0;384633.6667;1394.724873;204986.1095;202805.7958;206380.8344;203455.7457;202941.4347;204850.4706;204336.1596;201411.0709;205797.0318;203616.7181;207191.7567;204266.668;203752.357;205661.3929;205147.0819;202221.9932;211181.0497;209000.7359;202805.7958
D56;FORCEL;MEDIA-2016-2018;MEDIA-2016-2018D56;2.763333333;9.666666667;6.333333333;3.716666667;9;4;-9.887143809;-68.66143184;0.346925926;7602.666667;0;27;7575.666667;62365.02767;28838.11352;0;41027.876;21337.15167;0;0.378445544;0.621554456;1.060218594;4569979.916;4642667.163;4323.969117;3781011.885;3845850.27;144991.8483;145971.11;548897.1665;555794.41;27906.74756;27870.86667;67172.2691;67180.50667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.26110855;1323.554313;-48.52277666;-49606.32667;137179.3333;0;137179.3333;0;0.044287845;0.020650579;0;439.7;148.6333333;148.6333333;148.6333333;148.6333333;0;0;0;291.0666667;291.0666667;291.0666667;0;0;0;0;0;0;0;542;0;0;0;0;0.333333333;0;0;0;0;20.45;20.45;0;0;0;0;0.333333333;0.000692862;4276.707449;4355.256718;4276.708142;4286.594593;4345.368881;4286.595286;4345.369574;4355.256025;4276.707449;4355.256718;4276.708142;4286.594593;4345.368881;4286.595286;4345.369574;4355.256025;4276.707449;4355.256718;4355.256718
D57;HIDROPAN;MEDIA-2016-2018;MEDIA-2016-2018D57;6.686666667;13.33333333;7.666666667;7.726666667;11.33333333;4.333333333;-43.82713235;-237.9551208;0.590378233;18300.66667;0;81.33333333;18219.33333;111513.871;55615.86704;0;56027.73367;55486.13733;0;0.152479489;0.847520511;1.060218594;8086942.907;8198066.077;7673.751988;5773236.308;5885450.72;447340.3976;449641.9533;1522035.63;1544950.747;42795.07738;43110.36;52494.0604;52590.41333;220969.6925;222321.8833;9893.831597;10275.62;18177.90821;18674.49;5.206969627;5.206969627;5500;0;0;0;0;0;0;0;0;0;0;143.2031849;143853.7667;257155.3333;0;257155.3333;0;0.035857421;0.021798669;0.006;544.6;279.0333333;279.0333333;279.0333333;279.0333333;0;0;0;224.7666667;224.7666667;224.7666667;0;0;40.8;40.8;40.8;0;0;484.6666667;1;1;0;0;0.666666667;1;1;0;0;57.1275;32.1275;25;25;0;0;15129.33333;59.85288244;7816.955173;8158.590309;7876.808056;7860.782306;8054.910294;7920.635188;8114.763176;8098.737426;7822.162143;8163.797278;7882.015025;7865.989275;8060.117264;7925.842158;8119.970146;8103.944396;7822.162143;8163.797278;8158.590309
D58;IENERGIA;MEDIA-2016-2018;MEDIA-2016-2018D58;9.446666667;11;11;8.656666667;10;6.666666667;-42.95281081;-908.765162;0.862227273;35072.33333;0;148.6666667;34923.66667;266810.251;132841.9982;0;135245.3237;131564.9273;0;0.344282681;0.655717319;1.060218594;18173437.42;18287890.65;17253.22665;13283434.1;13510322.7;1208207.247;1208570.647;2865707.278;2902561.918;36938.5468;37511.85667;85665.54808;85530.27;544033.3851;543393.26;40204.61879;41503.03;109246.6954;112906.252;229.5145231;98.79630647;103487.62;196077.3251;205753.8;0;0;0;0;0;0;21.65980942;21925.26676;169.1018817;172751.92;830285.6667;0;830285.6667;0;0.089734638;0.032497349;0.023;2266.766667;848;848;848;848;0;0;0;1418.766667;1418.766667;1418.766667;0;0;0;0;0;0;0;2990.333333;0;0;0;0;0.333333333;0;0;0;0;103.1783333;103.1783333;0;0;0;0;20113;91.72735699;17443.98834;18487.43367;17535.7157;17486.94115;18352.7535;17578.66851;18444.48086;18395.70631;17542.78465;18586.22998;17634.512;17585.73746;18451.54981;17677.46482;18543.27717;18494.50262;17673.50286;18716.94819;18487.43367
D43;JOAOCESA;MEDIA-2016-2018;MEDIA-2016-2018D43;2.056666667;10;7.333333333;2.333333333;8.666666667;5.666666667;5.244551628;3.055930844;0.236560185;3655.333333;0;9.666666667;3645.666667;17196.51267;10398.30066;0;5456.576667;11739.936;0;0.214430894;0.785569106;1.060218594;2135810.964;2166179.187;2024.335314;1647929.854;1675403.843;60769.47438;61101.05667;306494.3858;308056.4767;2584.34362;2596.843333;9138.60464;9180.746667;108894.3018;109840.22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.54614886;10584.8;25919;0;25919;0;0.022607236;0.021988181;0.0154;70.3;46.96666667;46.96666667;46.96666667;46.96666667;0;0;0;23.33333333;23.33333333;23.33333333;0;0;0;0;0;0;0;53;0.666666667;0.666666667;0;0;0.333333333;0;0;0;0;3.26;3.26;0;0;0;0;75;0.169444987;2034.881463;2026.750426;2035.050908;2029.636912;2031.825532;2029.806357;2031.994977;2026.580981;2034.881463;2026.750426;2035.050908;2029.636912;2031.825532;2029.806357;2031.994977;2026.580981;2034.881463;2026.750426;2026.750426
D60;LIGHT;MEDIA-2016-2018;MEDIA-2016-2018D60;9.54;8.553333333;5.626666667;5.39;6.193333333;3.903333333;910.5248767;-151130.3115;0.99000198;3892924.333;64.66666667;6573.333333;3886286.333;27999151.87;11773548.79;7587325.264;6201163.993;14210662.61;0.099734391;0.22267272;0.677592889;1.000278353;948475590.7;959018852.4;948251.0105;343814253.9;349633094.8;17460953.08;17587382.83;489827184.7;498393913.4;2658421.059;2674441.06;18792229.49;19113759.74;71163751.42;71616260.63;2038380.799;2057051.507;2720416.312;2697347.873;105114.4258;9228.982344;9433001.21;137603102.7;143062856.2;1961800.412;2036569.995;0;0;4263262.128;4335795;2923.349877;2960632.343;58288.60915;58085405.12;104467416.7;76219958.67;28247458;0;0.535754651;0.399318997;0.3606;46000.93333;20339.03333;20339.03333;18808;11499.43333;7308.566667;1531.033333;0;23640.2;23538.8;19305.26667;4233.533333;101.4;2021.7;2021.7;2021.7;0;0;97071.33333;292.6666667;0;292.6666667;3;137.3333333;95;0;95;1;21539.6675;11735.58417;9804.083333;0;9804.083333;200;4793559.667;32228.6007;1009462.97;1191911.357;1041691.57;1008552.445;1160593.281;1040781.045;1192821.882;1159682.756;1018691.952;1201140.339;1050920.553;1017781.427;1169822.263;1050010.028;1202050.864;1168911.739;1114577.395;1297025.783;1191911.357
D61;MUXFELDT;MEDIA-2016-2018;MEDIA-2016-2018D61;4.2;9.333333333;7;3.963333333;8.333333333;4.333333333;-5.913163383;151.5412542;0.459384259;11343.33333;0;28.66666667;11314.66667;67815.383;33593.07849;0;34653.42467;33161.95833;0;0.288688267;0.711311733;1.060218594;2707249.794;2746436.893;2577.315845;1895683.943;1930778.963;198770.1123;198191.96;401301.3235;411460.96;11509.87625;11576.4;12377.22786;12416.63667;180301.378;182011.9733;7305.933909;7575.673333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95.72893282;95252.74667;97080.33333;0;97080.33333;0;0.003852391;0.020884954;0.019;194.0666667;112.2666667;112.2666667;112.2666667;82.26666667;30;0;0;81.8;81.8;81.8;0;0;0;0;0;0;0;196.6666667;0;0;0;0;1;0;0;0;0;18.24666667;18.24666667;0;0;0;0;3571.333333;4.86842064;2673.044778;2532.285108;2677.913198;2678.957941;2521.503524;2683.826362;2526.371944;2527.416687;2673.044778;2532.285108;2677.913198;2678.957941;2521.503524;2683.826362;2526.371944;2527.416687;2673.044778;2532.285108;2532.285108
D24f;NOVA SC (FUSÃO);MEDIA-2016-2018;MEDIA-2016-2018D24f;6.888874324;9.311890685;6.368151597;5.485173163;8.449001263;4.36281853;900.5086354;-6045.433699;0.6932946;443737.3333;17.66666667;1564.333333;442163;2788346.238;1291942.403;201143.0433;1191372.274;1395830.92;0.035493954;0.301178406;0.66332764;1.000278353;122402548.5;123907687.3;122386.4141;51081463.16;52044285.02;9589980.181;9649663.007;54869193.79;55721128.54;261434.5812;261202.93;458988.4839;460604.2033;5738302.065;5770803.613;161579.1806;162124.9867;241607.125;248719.0633;5055.309021;4430.961932;4499251.927;634656.5445;1284348.59;1853.405698;3750.72;0;0;300010.6833;607128.85;218.3162356;217990.6922;10638.32195;10618111.05;11802113.33;6006538;5795575.333;0;0.05544331;0.024772078;0.00994;22191;4849.833333;4849.833333;4841.333333;3415.566667;1425.766667;8.5;0;17341.16667;17336.56667;17329.23333;7.333333333;4.6;0;0;0;0;0;32979.33333;31;21;18;5.333333334;65.33333333;19.33333333;17;13.33333333;1;2533.627;1613.985333;919.6416667;263.625;781.7666667;150;244743.5;1683.152536;133243.0523;140071.1299;134926.2049;132342.5437;139288.486;134025.6962;140971.6386;138387.9774;137674.0143;144502.0919;139357.1668;136773.5056;143719.448;138456.6582;145402.6005;142818.9393;138298.3613;145126.4389;140071.1299
D01f;RGE SUL;MEDIA-2016-2018;MEDIA-2016-2018D01f;15.36338354;11.83663847;10.57645458;7.409581265;9.134351418;6.351666667;2787.97647;-41247.21083;1.052398655;2814617;73.66666667;12926.33333;2801617;18575217.12;8159047.44;2455856.144;7309857.885;8809503.092;0.020115881;0.348508562;0.631375557;1.060218594;629810690.5;636922239.1;598905.764;295965143.2;300786024.6;52440996.62;52822833.14;246830629.9;251062528;1602472.123;1609483.55;2543632.691;2556342.147;27750001.93;28085027.68;1272571.436;1283953.113;1405242.61;1422725.657;58799.1178;27344.81594;28124971.6;37495890.5;38925157.47;3526519.043;3724626.885;0;0;6159043.232;6485418.61;1805.653365;1827132.955;97018.30185;98002275.51;58115946.67;20953057;37162889.67;0;0.074617083;0.03429767;0.0563;148403.2;50350.83333;50350.83333;50338.13333;43114.93333;7223.2;12.7;0;98052.36667;98024.96667;98024.96667;0;27.4;0;0;0;0;0;173509.3333;252;197.6666667;54.33333333;0;95.66666667;136.6666667;105;31.66666667;0;11650.022;6616.1205;5022.333333;3478.425;1543.908333;0;4350089.667;33743.50002;697729.7192;769932.4536;731473.2192;694941.7427;738976.9301;728685.2428;772720.4301;736188.9536;725074.5352;797277.2695;758818.0352;722286.5587;766321.746;756030.0587;800065.246;763533.7695;756528.837;828731.5714;769932.4536
D49;SANTAMARIA;MEDIA-2016-2018;MEDIA-2016-2018D49;7.113333333;12.16333333;10.37;4.973333333;9.503333333;6.483333333;277.068462;-487.0945707;0.554300743;109994;0;228.6666667;109765.3333;510453.9363;342654.8393;0;120745.125;389708.8113;0;0.175078466;0.824921534;1.000278353;37710387.12;38238786.22;37705.32097;23669334.62;24105205.02;2894072.824;2909992.517;7596053.863;7730045.147;570214.7926;572766.44;976037.8669;974673.7167;1933641.658;1946103.38;57727.04335;57545.19;13304.4527;13661.66667;75.91444893;6.962892327;7354.74;102335.0831;105849.435;0;0;1092.251818;1153.72;0;0;35.18956267;36275.60398;763.7288198;772298.3667;583019.3333;0;583019.3333;0;0.058171532;0.034525079;0.0323;7847.333333;728.2;728.2;728.2;595.7333333;132.4666667;0;0;7049.333333;7049.333333;7048.933333;0.4;0;69.8;69.8;69.8;0;0;16072;14;8;6;0;6;6;4;2;0;788.9566667;376.9566667;412;205;207;0;39124.66667;183.318645;38504.23935;38897.58411;38687.558;38227.17089;38991.33392;38410.48954;39174.65257;38714.26546;38511.20224;38904.547;38694.52089;38234.13378;38998.29682;38417.45243;39181.61546;38721.22835;38580.1538;38973.49856;38897.58411
D63;SULGIPE;MEDIA-2016-2018;MEDIA-2016-2018D63;10.47;17.55333333;13.7;7.326666667;10.75;6.89;-210.1402511;-697.1272396;0.63830331;145274.6667;4.333333333;139.6666667;145130.6667;378732.5527;185617.1848;86920.80933;80241.69;211570.0533;0.035178987;0.16426951;0.800551503;0.859874586;39475890.5;39464099.52;44854.40669;27111166.75;27575909.94;3529763.093;3538028.4;5899542.745;5996377.583;115523.0107;118093.7267;405472.1411;407228.48;1803560.318;1828461.387;43283.34172;44220.98333;567579.1013;578680.3533;191.5485659;113.60661;120000;1893.443501;2000;0;0;8283.815315;8750;106735.675;108000;0;0;1447.310298;1435017.31;741502.3333;369486;372016.3333;0;0.101724843;0.052368696;0.0332;8214.733333;2853;2853;2853;2638.666667;214.3333333;0;0;5159.666667;5159.666667;5159.666667;0;0;202.0666667;202.0666667;202.0666667;0;0;9837.333333;17;17;0;0;2;6;6;0;0;275.37;150.37;125;125;0;0;62290.66667;136.7579682;46301.71699;47345.74245;46438.47496;46511.85724;46998.84423;46648.61521;47135.6022;47208.98448;46415.3236;47459.34906;46552.08157;46625.46385;47112.45084;46762.22182;47249.20881;47322.59109;46493.26555;47537.29101;47345.74245
D64;UHENPAL;MEDIA-2016-2018;MEDIA-2016-2018D64;15.29;16;17.33333333;8.876666667;12;9.333333333;-77.82600211;617.8141525;0.850714747;15769.33333;0;45.66666667;15723.66667;67423.379;47832.80096;0;14176.358;53247.021;0;0.138471412;0.861528588;1.060218594;6163703.517;6245765.05;5867.744413;4245938.495;4321205.143;473245.9263;477419.38;958195.6636;972781.6667;5590.032777;5573.46;46334.08955;46746.79;420302.3669;422038.61;13389.96213;13944.36667;706.9803811;733.0033333;153.3841833;75.20822765;78518.55667;117263.9334;123863.145;0;0;0;0;0;0;1.973155814;2072.482619;77.91017254;79488.83;84189;0;84189;0;0.02191428;0.02046515;0.0087;1633.5;548.8666667;548.8666667;548.8666667;548.8666667;0;0;0;1084.633333;1084.633333;1084.633333;0;0;0;0;0;0;0;1779.666667;3;3;0;0;4;2;2;0;0;72.10716667;43.98216667;28.125;28.125;0;0;22196;71.97788712;5947.627741;5479.617478;6019.605628;6025.453743;5329.813589;6097.43163;5401.791476;5407.639591;6022.835969;5554.825705;6094.813856;6100.661971;5405.021816;6172.639858;5476.999703;5482.847818;6101.011924;5633.001661;5479.617478
